DEW,SLP,TMP,VIS,WND_SPD,WEATHER_DELAY
56,10141,56,1200,51,1
56,10141,56,1200,51,1
50,99999,60,1207,46,1
56,10141,56,1200,51,1
56,10141,56,1207,51,1
56,10141,56,1207,51,1
56,10141,56,1200,51,1
56,10141,56,1200,51,1
56,10141,56,1207,51,0
56,10141,56,1200,51,0
56,10141,56,1207,51,0
50,99999,60,1207,46,1
50,99999,60,1207,46,0
60,99999,60,3219,36,0
56,10141,56,1207,51,1
56,10141,56,1207,51,0
60,99999,60,3219,36,1
60,99999,60,3219,36,0
60,99999,60,9656,46,1
56,10141,56,1207,51,0
56,10141,56,1207,51,1
60,99999,60,9656,46,1
56,10134,56,12875,41,0
60,99999,60,3219,36,0
61,10127,67,14484,46,0
60,99999,60,9656,46,0
60,99999,60,9656,46,0
61,10127,67,14484,46,0
60,99999,60,3219,36,0
60,99999,60,9656,46,1
61,10127,67,14484,46,0
61,10127,67,14484,46,1
56,10134,56,12875,41,1
60,99999,70,14484,36,1
60,99999,70,14484,36,0
70,99999,70,16093,41,1
67,10117,72,14484,36,1
60,99999,70,14484,31,0
67,10117,72,14484,36,0
61,10127,67,14484,46,1
60,99999,70,14484,36,0
60,99999,70,14484,31,1
60,99999,70,14484,36,1
61,10127,67,14484,46,0
67,10117,72,14484,36,1
60,99999,70,14484,36,0
70,99999,70,16093,41,0
61,10127,67,14484,46,0
70,99999,70,16093,41,1
60,99999,70,14484,31,1
67,10117,72,14484,36,1
78,10113,83,14484,46,1
60,99999,70,14484,31,1
78,10113,83,14484,46,1
78,10113,83,14484,46,1
78,10113,83,14484,46,0
67,10117,72,14484,36,1
67,10117,72,14484,36,1
67,10117,72,14484,36,1
78,10113,83,14484,46,0
78,10113,83,14484,46,1
67,10117,72,14484,36,1
67,10117,72,14484,36,1
78,10113,83,14484,46,1
90,99999,90,3219,77,1
80,99999,90,12875,51,1
80,99999,90,12875,51,1
78,10113,83,14484,46,1
80,99999,90,12875,51,1
80,99999,90,12875,51,0
80,99999,90,12875,51,1
78,10113,83,14484,46,1
80,99999,90,12875,51,1
80,99999,90,12875,51,1
80,99999,90,12875,51,1
78,10113,83,14484,46,1
78,10113,83,14484,46,1
100,10070,100,2414,36,0
80,99999,90,12875,51,1
89,10092,94,3219,62,1
100,10070,100,2414,36,1
89,10092,94,3219,62,1
100,10070,100,2414,36,1
100,99999,100,2414,36,1
100,99999,100,2414,36,1
100,10070,100,2400,36,1
100,10070,100,2414,36,1
100,10070,100,2414,36,1
100,99999,110,4828,62,1
100,10075,106,4828,67,1
100,99999,100,2414,36,1
100,10070,100,2414,36,1
100,10070,100,2414,36,0
100,99999,100,2414,36,1
100,99999,100,2414,36,1
100,10070,100,2414,36,1
100,99999,110,4828,62,1
100,99999,100,2414,36,1
100,99999,110,4828,62,1
100,99999,110,4828,62,1
100,10070,100,2400,36,1
100,99999,110,4828,62,1
100,10063,111,12875,51,1
100,10063,111,12875,51,1
100,10063,111,12875,51,1
100,99999,110,4828,62,1
110,99999,120,14484,62,1
100,10063,111,12875,51,1
100,99999,110,4828,62,1
100,99999,110,4828,62,0
100,10063,111,12875,51,1
100,10063,111,12875,51,1
100,10063,111,12875,51,1
100,99999,110,4828,62,1
110,99999,120,14484,62,0
100,10063,111,12875,51,1
110,99999,120,14484,62,1
100,10063,111,12875,51,1
111,10060,122,16093,51,1
111,10060,122,16093,51,0
110,99999,120,14484,62,1
100,10063,111,12875,51,1
111,10060,122,16093,51,1
110,99999,120,14484,62,1
110,99999,120,14484,62,1
110,99999,120,14484,62,1
111,10051,128,16093,51,1
111,10051,128,16093,51,1
110,99999,120,14484,62,1
111,10060,122,16093,51,1
111,10051,128,16093,51,1
111,10051,128,16093,51,1
111,10060,122,16093,51,1
111,10051,128,16093,51,1
111,10060,122,16093,51,1
111,10051,128,16093,51,1
111,10060,122,16093,51,1
111,10051,128,16093,51,0
111,10060,122,16093,51,1
111,10051,128,16093,51,0
111,10060,122,16093,51,1
111,10051,128,16093,51,1
111,10060,122,16093,51,1
111,10051,128,16093,51,0
111,10051,128,16093,51,0
111,10047,128,16093,62,1
111,10047,128,16093,62,1
111,10047,128,16093,62,1
111,10047,128,16093,62,1
111,10047,128,16093,62,1
111,10051,128,16093,51,1
111,10047,128,16093,62,0
111,10047,128,16093,62,1
111,10051,128,16093,51,1
110,99999,130,16093,51,1
110,99999,130,16093,51,1
111,10047,128,16093,62,1
111,10047,128,16093,62,1
110,99999,130,16093,51,1
110,99999,130,16093,51,1
110,99999,130,16093,51,1
111,10053,133,16093,36,1
111,10047,128,16093,62,1
110,99999,130,16093,51,1
111,10053,133,16093,36,1
111,10053,133,16093,36,1
111,10047,128,16093,62,1
111,10047,128,16093,62,1
111,10053,133,16093,36,1
9999,99999,9999,999999,9999,0
-11,10096,78,16093,113,0
-11,10096,78,16000,113,0
-11,10096,78,16000,113,1
-22,10105,72,16093,118,0
9999,99999,9999,999999,9999,0
-22,10105,72,16093,118,0
-11,10096,78,16000,113,0
-11,10096,78,16000,113,0
-11,10096,78,16093,113,0
-22,10105,72,16093,118,0
-22,10105,72,16093,118,0
-11,10096,78,16093,113,0
-11,10096,78,16093,113,0
-22,10105,72,16093,118,0
-22,10105,72,16093,118,1
-11,10096,78,16000,113,0
-11,10096,78,16093,113,0
-11,10096,78,16000,113,0
-22,10105,72,16093,118,0
-11,10096,78,16000,113,0
-11,10096,78,16093,113,0
-22,10105,72,16093,118,0
-11,10096,78,16000,113,0
-11,10096,78,16000,113,0
-11,10096,78,16093,113,1
-22,10105,72,16093,118,0
-22,10105,72,16093,118,1
-11,10096,78,16093,113,0
-11,10096,78,16093,113,1
-28,10116,61,16093,98,0
-28,10116,61,16093,98,0
-22,10105,72,16093,118,1
-11,10096,78,16000,113,0
-28,10116,61,16093,98,0
-22,10105,72,16093,118,0
-28,10116,61,16093,98,0
-22,10105,72,16093,118,0
-28,10116,61,16093,98,1
-22,10105,72,16093,118,0
-28,10116,61,16093,98,0
-22,10105,72,16093,118,0
-22,10105,72,16093,118,1
-22,10105,72,16093,118,0
-28,10116,61,16093,98,0
-22,10105,72,16093,118,0
-28,10116,61,16093,98,0
-22,10105,72,16093,118,0
-28,10116,61,16093,98,0
-28,10116,61,16093,98,1
-28,10120,56,16093,98,1
-28,10120,56,16093,98,0
-28,10120,56,16093,98,0
-28,10120,56,16093,98,0
-28,10120,56,16093,98,0
-28,10120,56,16093,98,1
-28,10120,56,16093,98,0
-28,10116,61,16093,98,1
-28,10120,56,16093,98,1
-28,10120,56,16093,98,0
-28,10120,56,16093,98,1
-28,10120,56,16093,98,1
-28,10120,56,16093,98,0
-28,10120,56,16093,98,0
-28,10120,56,16093,98,1
-28,10116,61,16093,98,0
-28,10120,56,16093,98,1
-28,10120,56,16093,98,1
-28,10120,56,16093,98,1
-28,10120,56,16093,98,0
-28,10120,56,16093,98,0
-28,10120,56,16093,98,0
-28,10120,56,16093,98,1
-28,10116,61,16093,98,0
-33,10128,50,16093,98,0
-33,10128,50,16093,98,0
-33,10128,50,16093,98,0
-33,10128,50,16093,98,1
-33,10128,50,16093,98,0
-33,10128,50,16093,98,0
-33,10128,50,16093,98,0
-28,10120,56,16093,98,1
-33,10128,50,16093,98,1
-33,10128,50,16093,98,1
-33,10128,50,16093,98,1
-33,10128,50,16093,98,0
-33,10128,50,16093,98,1
-33,10128,50,16093,98,1
-33,10128,50,16093,98,1
-28,10120,56,16093,98,1
-33,10128,50,16093,98,1
-33,10128,50,16093,98,1
-44,10142,44,16093,88,1
-44,10142,44,16093,88,1
-44,10142,44,16093,88,0
-44,10142,44,16093,88,1
-44,10142,44,16093,88,1
-33,10128,50,16093,98,1
-44,10142,44,16093,88,0
-44,10142,44,16093,88,0
-44,10142,44,16093,88,0
-44,10142,44,16093,88,1
-44,10142,44,16093,88,1
-44,10142,44,16093,88,0
-44,10142,44,16093,88,0
-33,10128,50,16093,98,1
-33,10128,50,16093,98,1
-44,10142,44,16093,88,1
-44,10142,44,16093,88,1
-44,10142,44,16093,88,0
-44,10142,44,16093,88,0
-61,10159,39,16000,72,1
-61,10159,39,16093,72,0
-61,10159,39,16093,72,0
-61,10159,39,16000,72,1
-61,10159,39,16000,72,0
-44,10142,44,16093,88,0
-61,10159,39,16093,72,0
-61,10159,39,16000,72,0
-61,10159,39,16000,72,0
-44,10142,44,16093,88,0
-61,10159,39,16093,72,0
-67,10179,33,16093,82,0
-61,10159,39,16000,72,0
-61,10159,39,16000,72,0
-61,10159,39,16093,72,0
-67,10179,33,16093,82,0
-67,10179,33,16093,82,0
-61,10159,39,16093,72,0
-67,10179,33,16093,82,0
-67,10179,33,16093,82,1
-83,10190,33,16093,103,1
-67,10179,33,16093,82,0
-61,10159,39,16000,72,0
-83,10190,33,16093,103,1
-83,10190,33,16093,103,0
-67,10179,33,16093,82,0
-61,10159,39,16000,72,1
-83,10190,33,16093,103,1
-67,10179,33,16093,82,0
-83,10190,33,16093,103,1
-67,10179,33,16093,82,0
-83,10190,33,16093,103,1
-67,10179,33,16093,82,1
-83,10190,33,16093,103,0
-67,10179,33,16093,82,0
-83,10190,33,16093,103,1
-67,10179,33,16093,82,1
-83,10190,33,16093,103,0
-67,10179,33,16093,82,0
-83,10190,33,16093,103,1
-67,10179,33,16093,82,0
-83,10190,33,16093,103,0
-67,10179,33,16093,82,0
-83,10190,33,16093,103,0
-67,10179,33,16093,82,1
-94,10200,33,16093,113,0
-94,10200,33,16093,113,0
-94,10200,33,16093,113,0
-94,10200,33,16093,113,0
-94,10200,33,16093,113,0
-94,10200,33,16093,113,0
-94,10200,33,16093,113,1
-83,10190,33,16093,103,0
-94,10200,33,16093,113,1
-94,10200,33,16093,113,1
-94,10200,33,16093,113,0
-94,10200,33,16093,113,0
-94,10200,33,16093,113,0
-94,10200,33,16093,113,0
-94,10200,33,16093,113,0
-83,10190,33,16093,103,1
-94,10200,33,16093,113,0
-94,10200,33,16093,113,0
-94,10200,33,16093,113,0
-117,10206,28,16093,103,0
-117,10206,28,16093,103,1
-117,10206,28,16093,103,0
-117,10206,28,16093,103,1
-94,10200,33,16093,113,0
-117,10206,28,16093,103,1
-117,10206,28,16093,103,0
-117,10206,28,16093,103,0
-117,10206,28,16093,103,1
-117,10206,28,16093,103,1
-117,10206,28,16093,103,0
-117,10206,28,16093,103,0
-94,10200,33,16093,113,0
-117,10206,28,16093,103,0
-117,10206,28,16093,103,1
-117,10206,28,16093,103,1
-117,10206,28,16093,103,1
-117,10206,28,16093,103,1
-128,10205,33,16093,98,0
-117,10206,28,16093,103,1
-128,10205,33,16093,98,0
-117,10206,28,16093,103,0
-128,10205,33,16093,98,0
-117,10206,28,16093,103,0
-128,10205,33,16093,98,1
-117,10206,28,16093,103,1
-128,10205,33,16093,98,1
-117,10206,28,16093,103,0
-128,10205,33,16093,98,0
-117,10206,28,16093,103,0
-128,10205,33,16093,98,0
-117,10206,28,16093,103,0
-128,10205,33,16093,98,1
-117,10206,28,16093,103,1
-128,10205,33,16093,98,0
-117,10206,28,16093,103,0
-128,10205,33,16093,98,1
-117,10206,28,16093,103,0
-139,10204,17,16000,98,1
-139,10204,17,16000,98,1
-139,10204,17,16093,98,0
-128,10205,33,16093,98,0
-128,10205,33,16093,98,0
-139,10204,17,16000,98,0
-139,10204,17,16093,98,1
-128,10205,33,16093,98,0
-139,10204,17,16000,98,0
-139,10204,17,16093,98,1
-139,10204,17,16093,98,1
-128,10205,33,16093,98,1
-139,10204,17,16000,98,0
-139,10204,17,16000,98,0
-128,10205,33,16093,98,0
-128,10205,33,16093,98,0
-139,10204,17,16000,98,1
-139,10204,17,16000,98,1
-139,10204,17,16093,98,1
-128,10205,33,16093,98,0
-139,10204,17,16000,98,1
-144,10210,33,16093,103,1
-139,10204,17,16000,98,0
-139,10204,17,16093,98,0
-144,10210,33,16093,103,1
-139,10204,17,16093,98,1
-139,10204,17,16000,98,0
-139,10204,17,16093,98,0
-144,10210,33,16093,103,1
-144,10210,33,16093,103,0
-139,10204,17,16093,98,1
-139,10204,17,16093,98,0
-144,10210,33,16093,103,1
-144,10210,33,16093,103,1
-139,10204,17,16000,98,0
-139,10204,17,16093,98,1
-144,10210,33,16093,103,1
-144,10210,33,16093,103,1
-144,10210,33,16093,103,1
-144,10210,33,16093,103,1
-139,10204,17,16000,98,0
-144,10221,22,16093,72,1
-144,10210,33,16093,103,1
-144,10221,22,16093,72,0
-144,10210,33,16093,103,1
-144,10221,22,16093,72,0
-144,10210,33,16093,103,1
-144,10221,22,16093,72,1
-144,10210,33,16093,103,1
-144,10210,33,16093,103,0
-144,10210,33,16093,103,0
-144,10221,22,16093,72,0
-144,10210,33,16093,103,1
-144,10221,22,16093,72,0
-144,10210,33,16093,103,1
-144,10221,22,16093,72,0
-144,10221,22,16093,72,1
-150,10232,6,16093,88,1
-144,10221,22,16093,72,0
-150,10232,6,16093,88,1
-144,10221,22,16093,72,0
-150,10232,6,16093,88,1
-144,10221,22,16093,72,1
-150,10232,6,16093,88,1
-144,10221,22,16093,72,1
-150,10232,6,16093,88,1
-144,10221,22,16093,72,0
-150,10232,6,16093,88,1
-144,10221,22,16093,72,0
-150,10232,6,16093,88,1
-144,10221,22,16093,72,1
-150,10232,6,16093,88,0
-144,10221,22,16093,72,1
-156,10245,-6,16093,77,1
-150,10232,6,16093,88,0
-156,10245,-6,16093,77,0
-150,10232,6,16093,88,1
-156,10245,-6,16093,77,1
-150,10232,6,16093,88,1
-156,10245,-6,16093,77,1
-150,10232,6,16093,88,0
-150,10232,6,16093,88,0
-150,10232,6,16093,88,1
-156,10245,-6,16093,77,1
-150,10232,6,16093,88,1
-156,10245,-6,16093,77,1
-150,10232,6,16093,88,1
-156,10245,-6,16093,77,1
-150,10232,6,16093,88,1
-156,10245,-6,16093,77,0
-150,10232,6,16093,88,0
-150,10232,6,16093,88,0
-156,10245,-6,16093,77,1
-156,10245,-6,16093,77,1
-156,10245,-6,16093,77,1
-167,10258,-11,16093,67,0
-156,10245,-6,16093,77,0
-156,10245,-6,16093,77,1
-167,10258,-11,16093,67,1
-156,10245,-6,16093,77,1
-167,10258,-11,16093,67,1
-150,10280,-17,16093,51,1
-167,10258,-11,16093,67,1
-167,10258,-11,16093,67,0
-150,10280,-17,16093,51,1
-189,10282,-33,16093,93,1
-183,10303,-67,16093,62,0
9999,99999,9999,999999,9999,1
-183,10303,-67,16093,62,0
-178,10303,-72,16093,26,0
-183,10301,-67,16093,46,0
-183,10301,-67,16000,46,0
9999,99999,9999,999999,9999,0
-183,10301,-67,16000,46,1
-183,10301,-67,16093,46,0
-183,10301,-67,16000,46,1
-183,10301,-67,16093,46,0
-178,10303,-72,16093,26,0
-178,10303,-72,16093,26,0
-183,10301,-67,16000,46,0
-183,10301,-67,16000,46,0
-178,10303,-72,16093,26,0
-178,10303,-72,16093,26,0
-178,10303,-72,16093,26,0
-183,10301,-67,16093,46,0
-178,10303,-72,16093,26,1
-178,10303,-72,16093,26,0
-183,10301,-67,16093,46,0
-183,10301,-67,16000,46,0
-178,10303,-72,16093,26,0
-178,10303,-72,16093,26,0
-178,10303,-72,16093,26,0
-183,10301,-67,16093,46,0
-178,10303,-72,16093,26,0
-178,10303,-72,16093,26,0
-183,10301,-67,16000,46,0
-183,10301,-67,16000,46,0
-178,10303,-72,16093,26,0
-178,10303,-72,16093,26,0
-178,10300,-72,16093,46,0
-183,10301,-67,16000,46,0
-178,10300,-72,16093,46,0
-178,10300,-72,16093,46,0
-178,10300,-72,16093,46,0
-178,10303,-72,16093,26,0
-178,10300,-72,16093,46,0
-178,10300,-72,16093,46,0
-178,10300,-72,16093,46,1
-178,10303,-72,16093,26,0
-178,10300,-72,16093,46,0
-178,10300,-72,16093,46,1
-178,10300,-72,16093,46,0
-178,10303,-72,16093,26,1
-178,10303,-72,16093,26,0
-183,10292,-72,16093,31,1
-183,10292,-72,16093,31,1
-178,10300,-72,16093,46,0
-183,10292,-72,16093,31,1
-183,10292,-72,16093,31,0
-183,10292,-72,16093,31,0
-178,10300,-72,16093,46,0
-183,10292,-72,16093,31,0
-183,10292,-72,16093,31,1
-183,10292,-72,16093,31,0
-178,10300,-72,16093,46,1
-183,10292,-72,16093,31,1
-183,10292,-72,16093,31,0
-183,10292,-72,16093,31,0
-178,10300,-72,16093,46,1
-183,10292,-72,16093,31,0
-183,10292,-72,16093,31,0
-183,10292,-72,16093,31,0
-178,10300,-72,16093,46,1
-183,10292,-72,16093,31,1
-183,10292,-72,16093,31,1
-183,10292,-72,16093,31,0
-178,10300,-72,16093,46,0
-178,10292,-72,16093,36,0
-178,10292,-72,16093,36,1
-178,10292,-72,16093,36,0
-183,10292,-72,16093,31,0
-178,10292,-72,16093,36,1
-178,10292,-72,16093,36,1
-178,10292,-72,16093,36,1
-183,10292,-72,16093,31,1
-178,10292,-72,16093,36,1
-178,10292,-72,16093,36,0
-178,10292,-72,16093,36,1
-183,10292,-72,16093,31,0
-178,10292,-72,16093,36,1
-178,10292,-72,16093,36,1
-178,10292,-72,16093,36,1
-183,10292,-72,16093,31,1
-178,10284,-72,16093,26,1
-178,10284,-72,16093,26,1
-178,10284,-72,16093,26,1
-178,10292,-72,16093,36,1
-178,10284,-72,16093,26,1
-178,10284,-72,16093,26,1
-178,10284,-72,16093,26,1
-178,10292,-72,16093,36,1
-178,10284,-72,16093,26,1
-178,10284,-72,16093,26,0
-178,10284,-72,16093,26,1
-178,10292,-72,16093,36,1
-178,10284,-72,16093,26,1
-178,10284,-72,16093,26,1
-178,10284,-72,16093,26,1
-178,10284,-72,16093,26,1
-172,10295,-72,16000,41,1
-172,10295,-72,16000,41,1
-172,10295,-72,16093,41,1
-172,10295,-72,16093,41,1
-172,10295,-72,16000,41,1
-178,10284,-72,16093,26,1
-172,10295,-72,16000,41,1
-178,10284,-72,16093,26,1
-172,10295,-72,16000,41,1
-144,10282,-72,11265,21,0
-172,10295,-72,16000,41,1
-144,10282,-72,11265,21,0
-172,10295,-72,16000,41,0
-144,10282,-72,11265,21,0
-144,10282,-72,11265,21,1
-144,10282,-72,11265,21,1
-172,10295,-72,16093,41,1
-144,10282,-72,11265,21,1
-172,10295,-72,16093,41,0
-144,10282,-72,11265,21,1
-172,10295,-72,16000,41,1
-130,99999,-80,4828,15,1
-130,99999,-80,4828,15,1
-172,10295,-72,16000,41,1
-120,99999,-80,2816,0,1
-122,10280,-78,2414,0,1
-172,10295,-72,16000,41,1
-122,10280,-78,2414,0,0
-144,10282,-72,11265,21,0
-120,99999,-80,2816,0,1
-120,99999,-80,4023,26,0
-130,99999,-80,4828,15,0
-120,99999,-80,2816,0,1
-144,10282,-72,11265,21,1
-120,99999,-80,2816,0,0
-120,99999,-80,4023,26,1
-120,99999,-80,2816,0,1
-110,99999,-80,2012,21,0
-120,99999,-80,2816,0,1
-120,99999,-80,4023,26,1
-110,99999,-80,2012,21,0
-122,10280,-78,2414,0,1
-120,99999,-80,4023,26,1
-110,99999,-80,2012,21,1
-100,10278,-78,2012,0,1
-110,99999,-80,2012,21,1
-130,99999,-80,4828,15,0
-120,99999,-80,4023,26,1
-110,99999,-80,2012,21,1
-110,99999,-80,2012,21,1
-120,99999,-80,4023,26,1
-110,99999,-80,2012,21,1
-110,99999,-80,2012,21,1
-110,99999,-80,2012,21,1
-90,99999,-80,3219,0,1
-122,10280,-78,2414,0,1
-100,10259,-72,3219,31,1
-100,10259,-72,3219,31,1
-110,99999,-80,2012,21,1
-100,10278,-78,2012,0,1
-100,10278,-78,2012,0,1
-100,10259,-72,3219,31,1
-100,10259,-72,3219,31,1
-110,99999,-80,2012,21,1
-100,99999,-70,2414,21,1
-100,10278,-78,2012,0,1
-100,10259,-72,3219,31,1
-100,99999,-70,2414,21,1
-100,99999,-70,2414,21,1
-100,10278,-78,2012,0,1
-100,99999,-70,2414,21,1
-100,10278,-78,2012,0,1
-100,99999,-70,2414,21,1
-100,10278,-78,2012,0,1
-100,10259,-72,3219,31,1
-94,10247,-72,1609,41,1
-94,10247,-72,1609,41,1
-90,99999,-80,3219,0,1
-94,10247,-72,1609,41,1
-100,10259,-72,3219,31,1
-100,99999,-70,4828,31,1
-100,99999,-70,2414,21,1
-100,99999,-70,2414,21,1
-100,99999,-70,4828,31,1
-100,99999,-70,4828,31,1
-100,99999,-70,4828,31,1
-100,99999,-70,4828,31,1
-100,10259,-72,3219,31,1
-100,99999,-70,4828,31,1
-100,99999,-70,2414,21,1
-100,10259,-72,3219,31,1
-106,10226,-67,6437,26,1
-100,99999,-70,4828,31,1
-106,10226,-67,6437,26,1
-106,10226,-67,6000,26,0
-100,99999,-70,4828,31,0
-106,10226,-67,6437,26,1
-106,10226,-67,6437,26,0
-94,10247,-72,1609,41,1
-106,10226,-67,6000,26,0
-110,99999,-70,4828,31,1
-106,10226,-67,6000,26,1
-106,10226,-67,6437,26,1
-100,99999,-70,4828,31,1
-106,10226,-67,6000,26,1
-106,10226,-67,6437,26,1
-94,10247,-72,1609,41,1
-106,10226,-67,6000,26,1
-100,99999,-70,4828,31,0
-100,10215,-61,8047,31,0
-100,10215,-61,8047,31,1
-110,99999,-70,4828,31,1
-100,10215,-61,8047,31,1
-106,10226,-67,6000,26,1
-100,99999,-70,4828,31,1
-106,10226,-67,6437,26,1
-106,10226,-67,6437,26,1
-100,10215,-61,8047,31,1
-100,10215,-61,8047,31,1
-106,10226,-67,6437,26,1
-100,10215,-61,8047,31,1
-100,10215,-61,8047,31,1
-110,99999,-70,4828,31,1
-100,10215,-61,8047,31,1
-100,10215,-61,8047,31,1
-100,10215,-61,8047,31,1
-100,10215,-61,8047,31,1
-100,10206,-61,11265,26,1
-100,10215,-61,8047,31,1
-100,10215,-61,8047,31,0
-100,10206,-61,11265,26,1
-100,10215,-61,8047,31,1
-100,10215,-61,8047,31,1
-100,10206,-61,11265,26,1
-100,10215,-61,8047,31,1
-100,10206,-61,11265,26,1
-100,10215,-61,8047,31,1
-100,10206,-61,11265,26,1
-100,10215,-61,8047,31,0
-100,10215,-61,8047,31,0
-100,10206,-61,11265,26,1
-100,10215,-61,8047,31,1
-100,10206,-61,11265,26,1
-100,10215,-61,8047,31,1
-100,10206,-61,11265,26,1
-100,10215,-61,8047,31,1
-100,10206,-61,11265,26,1
-100,10206,-61,11265,31,1
-100,10206,-61,11265,31,1
-100,10206,-61,11265,31,1
-100,10206,-61,11265,26,1
-100,10206,-61,11265,31,1
-100,10206,-61,11265,26,1
-100,10206,-61,11265,31,1
-100,10206,-61,11265,26,1
-100,10206,-61,11265,31,1
-100,10206,-61,11265,26,1
-100,10206,-61,11265,31,1
-100,10206,-61,11265,26,1
-100,10206,-61,11265,31,1
-100,10206,-61,11265,26,1
-100,10206,-61,11265,31,1
-106,10202,-67,12875,21,1
-100,10206,-61,11265,31,1
-100,10206,-61,11265,31,1
-106,10202,-67,12875,21,1
-106,10202,-67,12875,21,1
-100,10206,-61,11265,31,1
-106,10202,-67,12875,21,1
-100,10206,-61,11265,31,1
-100,10206,-61,11265,31,1
-106,10202,-67,12875,21,0
-100,10206,-61,11265,31,1
-106,10199,-72,16093,21,1
-106,10202,-67,12875,21,0
-106,10199,-72,16093,21,1
-106,10202,-67,12875,21,1
-106,10199,-72,16093,21,1
-106,10202,-67,12875,21,1
-106,10199,-72,16093,21,1
-106,10202,-67,12875,21,1
-106,10202,-67,12875,21,1
-106,10199,-72,16093,21,1
-100,10196,-72,16093,26,1
-117,10170,-100,16093,26,0
-117,10170,-100,16093,26,0
-100,10169,-83,16000,36,0
9999,99999,9999,999999,9999,0
-100,10169,-83,16000,36,0
9999,99999,9999,999999,9999,1
-106,10171,-83,16093,46,1
-106,10171,-83,16093,46,1
-100,10169,-83,16000,36,0
-100,10169,-83,16000,36,0
-106,10171,-83,16093,46,0
-106,10171,-83,16093,46,0
-106,10171,-83,16093,46,1
-100,10169,-83,16093,36,0
-106,10171,-83,16093,46,0
-106,10171,-83,16093,46,1
-100,10169,-83,16093,36,0
-100,10169,-83,16000,36,0
-106,10171,-83,16093,46,0
-106,10171,-83,16093,46,0
-106,10171,-83,16093,46,1
-100,10169,-83,16093,36,0
-106,10171,-83,16093,46,1
-106,10171,-83,16093,46,0
-100,10169,-83,16000,36,0
-100,10169,-83,16000,36,0
-106,10171,-83,16093,46,0
-100,10169,-83,16000,36,1
-111,10167,-78,16093,41,1
-106,10171,-83,16093,46,0
-111,10167,-78,16093,41,0
-111,10167,-78,16093,41,0
-106,10171,-83,16093,46,1
-111,10167,-78,16093,41,1
-111,10167,-78,16093,41,0
-111,10167,-78,16093,41,0
-106,10171,-83,16093,46,0
-111,10167,-78,16093,41,0
-111,10167,-78,16093,41,1
-111,10167,-78,16093,41,0
-106,10171,-83,16093,46,0
-111,10167,-78,16093,41,0
-111,10167,-78,16093,41,1
-111,10167,-78,16093,41,0
-106,10171,-83,16093,46,0
-111,10150,-78,16093,15,1
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,0
-111,10167,-78,16093,41,0
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,1
-111,10150,-78,16093,15,1
-111,10167,-78,16093,41,0
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,1
-111,10150,-78,16093,15,0
-111,10167,-78,16093,41,0
-111,10150,-78,16093,15,1
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,0
-111,10167,-78,16093,41,0
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,1
-111,10167,-78,16093,41,0
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,0
-106,10141,-72,16093,31,0
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,1
-111,10150,-78,16093,15,0
-106,10141,-72,16093,31,0
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,1
-111,10150,-78,16093,15,1
-106,10141,-72,16093,31,0
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,0
-106,10141,-72,16093,31,0
-111,10150,-78,16093,15,1
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,0
-106,10141,-72,16093,31,1
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,0
-111,10150,-78,16093,15,0
-106,10141,-72,16093,31,0
-106,10141,-72,16093,31,0
-106,10137,-78,16093,41,1
-106,10137,-78,16093,41,0
-106,10141,-72,16093,31,0
-106,10137,-78,16093,41,0
-106,10137,-78,16093,41,0
-106,10137,-78,16093,41,1
-106,10141,-72,16093,31,0
-106,10137,-78,16093,41,0
-106,10137,-78,16093,41,1
-106,10137,-78,16093,41,1
-106,10137,-78,16093,41,0
-106,10144,-72,16093,41,0
-106,10144,-72,16093,41,0
-106,10144,-72,16000,41,1
-106,10144,-72,16093,41,0
-106,10144,-72,16000,41,0
-106,10137,-78,16093,41,0
-106,10144,-72,16000,41,1
-106,10144,-72,16000,41,1
-106,10144,-72,16093,41,0
-106,10144,-72,16093,41,1
-106,10144,-72,16000,41,1
-106,10144,-72,16000,41,0
-106,10144,-72,16000,41,0
-106,10137,-78,16093,41,1
-106,10144,-72,16000,41,0
-106,10144,-72,16093,41,0
-117,10147,-67,16093,77,0
-117,10147,-67,16093,77,1
-106,10144,-72,16000,41,0
-106,10144,-72,16000,41,0
-117,10147,-67,16093,77,0
-117,10147,-67,16093,77,0
-117,10147,-67,16093,77,0
-106,10144,-72,16093,41,1
-117,10147,-67,16093,77,0
-117,10147,-67,16093,77,0
-106,10144,-72,16000,41,0
-106,10144,-72,16000,41,0
-117,10147,-67,16093,77,0
-117,10147,-67,16093,77,0
-117,10147,-67,16093,77,0
-106,10144,-72,16093,41,0
-117,10152,-61,16093,88,1
-117,10152,-61,16093,88,0
-106,10144,-72,16000,41,0
-117,10152,-61,16093,88,1
